Unnamed: 0,humedad,irradiancia,pm10_1,pm10_2,pm25_1,pm25_2,precipitacion,presion,temperatura
2021-12-15 15:00:00,47.67207880357144,381.0509648245615,12.656491192982452,0.0,11.30584796491228,0.0,0.0,752.1925145714288,19.83500389473684
2021-12-15 16:00:00,45.71415313725489,245.71189734615376,9.866326535714288,0.0,8.8875,0.0,0.0,751.4944343207547,20.546492943396228
2021-12-15 17:00:00,45.16633718518518,246.20585661111105,3.3125,0.0,2.9074074074074066,0.0,0.0,750.9394147222222,20.309012981481477
2021-12-15 18:00:00,47.73747268421053,217.35050724561395,4.344736842105263,0.0,3.800877192982457,0.0,0.0,750.2673747017544,19.96824577192982
2021-12-15 19:00:00,50.30299175438597,270.4940828571429,3.4140350877192995,0.0,3.015178571428573,0.0,0.0,749.6737125535716,19.717427157894736
2021-12-15 20:00:00,49.91749642592591,147.84582539622642,2.319841285714286,0.0,2.0508080909090918,0.0,0.0,749.183640148148,19.306819358490564
2021-12-15 21:00:00,53.34963901754385,106.50983856140353,30.833333087719296,0.0,24.114034912280697,0.0,0.0,749.1112531578946,19.119707561403505
2021-12-15 22:00:00,65.52196315789473,31.474432982456136,65.31929789473685,0.0,50.80701780701755,0.0,0.0,749.4613368421051,17.073964859649124
2021-12-15 23:00:00,68.16108729824563,0.0,55.41228043859649,0.0,44.210526578947366,0.0,0.0,750.0300496140353,16.01872522807018
2021-12-16 00:00:00,68.3671118245614,0.0,51.06315803508773,0.0,41.42105254385964,0.0,0.0,750.6782676140353,16.014035350877194
2021-12-16 01:00:00,69.57384201754387,0.0,50.48245622807018,0.0,41.06140394736843,0.0,0.0,751.2767002105265,16.123631071428573
2021-12-16 02:00:00,70.58236694736843,0.0,52.54035068421053,0.0,42.39122822807018,0.0,0.0,751.7344756666668,15.959859666666665
2021-12-16 03:00:00,70.76110512280704,0.0,54.9245613508772,0.0,43.71228022807016,0.0,0.0,751.8257221578948,15.963988357142858
2021-12-16 04:00:00,67.9312118245614,0.0,23.998245596491223,0.0,21.20877191228071,0.0,0.0,751.5150875087718,15.655345175438596
2021-12-16 05:00:00,68.78543303508773,0.0,16.359649105263163,0.0,14.494736771929828,0.0,0.0,751.2936294736842,14.979672561403506
2021-12-16 06:00:00,65.31836766666667,0.0,8.491228070175438,0.0,7.528070192982457,0.0,0.0,750.6854772982457,14.990175403508776
2021-12-16 07:00:00,63.94098817543858,0.0,3.068421052631579,0.0,2.643859649122806,0.0,0.0,750.244829157895,15.07506421052632
2021-12-16 08:00:00,66.88419628070176,0.0,3.0192982456140345,0.0,2.6333333333333333,0.0,0.0,749.9558919298246,14.356923894736845
2021-12-16 09:00:00,68.74783507017544,0.0,5.1385964912280695,0.0,4.456140350877193,0.0,0.0,749.8966181754382,13.813941368421052
2021-12-16 10:00:00,67.61886270175438,0.0,4.7105263157894735,0.0,4.248245614035087,0.0,0.0,750.194474375,13.70195242857143
2021-12-16 11:00:00,67.93826714285714,44.1925139122807,8.142105263157895,0.0,7.322807000000001,0.0,0.0,750.8845096842105,13.812269105263155
2021-12-16 12:00:00,66.23624438596491,93.40997338596492,9.357894754385963,0.0,8.34561403508772,0.0,0.0,751.6778521578949,14.650011578947373
2021-12-16 13:00:00,60.67561466666667,209.5596724385965,3.0929824561403505,0.0,2.6192982456140355,0.0,0.0,752.0754361754389,16.43295919298246
2021-12-16 14:00:00,57.09098947368423,297.7421925614035,2.6017543859649126,0.0,2.2500000000000004,0.0,0.0,752.1736668214287,17.424432754385965
2021-12-16 15:00:00,45.21546308771931,588.1423018245613,0.8298245614035086,0.0,0.6807017543859648,0.0,0.0,751.8306906315789,20.173590807017543
2021-12-16 16:00:00,42.96436301785714,458.5183982500001,1.0298245614035089,0.0214285714285714,0.7964912280701757,0.0175438596491228,0.0,751.3525259642856,20.728726071428564
2021-12-16 17:00:00,40.02014366666667,425.1291723157895,3.64561405263158,3.3877192982456146,3.047368403508772,3.115789473684211,0.0,750.7330932280698,21.789614175438597
2021-12-16 18:00:00,41.32686687499999,409.49265592857137,1.8875000000000008,0.9214285714285716,1.5571428571428572,0.7392857142857142,0.0,749.8457031607143,21.847488
2021-12-16 19:00:00,40.109030309090905,365.8932444464287,1.6624999999999996,1.696363636363636,1.3089285714285717,0.5946428571428571,0.0,749.0633443148147,21.35399992592593
2021-12-16 20:00:00,39.94878357894736,237.9048111964286,1.412280701754386,1.4719298245614034,1.0614035087719298,0.1929824561403508,0.0,748.4904046315788,21.269450403508767
2021-12-16 21:00:00,40.43303396491228,88.01748357894735,2.019298245614035,0.4228070175438596,1.6263157894736842,0.4052631578947368,0.0,748.3759326842105,20.855567561403507
2021-12-16 22:00:00,59.1675829818182,24.47581849122805,43.58928578571429,0.0,35.221052596491226,0.0,0.0,748.9081453157896,18.67257298245614
2021-12-16 23:00:00,68.95161947368422,0.0,51.192982456140335,0.0,41.37894742105262,0.0,0.0,749.6372927368419,16.764082035087714
2021-12-17 00:00:00,70.63792140350878,0.0,48.239473456140345,0.0,39.35964903508772,0.0,0.0,750.6764922982458,16.239368421052625
2021-12-17 01:00:00,64.26409219298245,0.0,33.48070149122806,32.64385964912281,27.899999999999995,26.01403507017544,0.0,751.7062485087721,16.814351140350876
2021-12-17 02:00:00,57.65447812727273,0.0,4.228571428571429,33.96491228070175,3.536363636363637,27.363636363636363,0.0,752.0725365438597,16.64270819642857
2021-12-17 03:00:00,57.44891943859648,0.0,3.521052631578947,0.0,2.935087719298245,0.0,0.0,751.8400471754386,16.493707596491227
2021-12-17 04:00:00,56.90288417543859,0.0,10.559649105263157,0.0,9.101754508771933,0.0,0.0,751.6579997017544,16.548456105263156
2021-12-17 05:00:00,61.70604098245615,0.0,5.257894789473686,0.7894736842105263,4.436842105263157,0.7543859649122807,0.0,751.4044446491229,15.377368421052632
2021-12-17 06:00:00,64.96720006818181,0.0,4.919666660000001,0.173076923076923,4.071180541666667,0.1886792452830188,0.0,751.0125630416668,14.81017884782609
2021-12-17 07:00:00,67.38123966666666,0.0,16.742856928571424,0.0,7.667857250000002,0.0,0.0,750.6133069649121,14.36187712280702
2021-12-17 08:00:00,68.68897101754385,0.0,8.359649122807017,0.0,7.256140350877193,0.0,0.0,750.3167092105264,14.280280789473686
2021-12-17 09:00:00,67.55552007142856,0.0,9.52631578947368,0.0,8.347368421052632,0.0,0.0,750.5783441250003,14.358571428571432
2021-12-17 10:00:00,68.25705214035086,0.0,11.035087771929822,0.0,9.921052649122805,0.0,0.0,751.0066892456139,13.951894561403511
2021-12-17 11:00:00,68.43097940350876,43.11968615789473,16.92456142105263,0.0,14.919298245614034,0.0,0.0,751.5595350000001,14.02007012280702
2021-12-17 12:00:00,62.1390472280702,127.05504759649124,12.761403508771933,0.0,11.294736842105266,0.0,0.0,752.026823368421,15.212549701754387
2021-12-17 13:00:00,53.64888398076925,303.0785050555555,5.9943452321428605,0.0,5.4763636363636365,0.0,0.0,752.3454272692306,17.66473905357143
2021-12-17 14:00:00,49.40964277777778,353.7505018703702,2.3025297499999997,0.0,1.798065482142857,0.0,0.0,752.2786625714285,18.965325624999995
2021-12-17 15:00:00,46.7451927894737,334.7552828070175,1.7578947368421054,0.5859649122807017,1.4543859649122806,0.0543859649122807,0.0,752.1001968214287,19.622023175438592
2021-12-17 16:00:00,45.29116553571429,416.4559979821427,3.814035087719299,1.566666666666667,3.3929824561403508,0.9482142857142858,0.0,751.6766073928572,20.69426169642857
2021-12-17 17:00:00,41.77312803508772,320.7374749473684,3.782456140350877,2.5298245614035086,3.4245614035087724,2.2052631578947373,0.0,750.7470948947368,21.947496614035096
2021-12-17 18:00:00,42.25278357894736,213.8906950701754,2.8228070175438584,1.668421052631579,2.416964285714286,1.6473684210526316,0.0,749.6769888928571,21.444818999999995
2021-12-17 19:00:00,49.88239773684211,191.46453935087715,38.7491231754386,1.8315789473684208,31.17368401754386,0.8964912280701754,0.0,748.9939874561401,20.824748771929823
2021-12-17 20:00:00,52.82680363157896,166.36299522807013,48.670175543859656,2.0,39.6385967894737,1.0,0.0,748.507763280702,20.46431571929825
2021-12-17 21:00:00,61.37143403508774,70.63666789473683,51.23859636842106,2.0,41.72982496491229,1.0,0.0,748.8669808947369,18.525461684210526
2021-12-17 22:00:00,66.57426557894733,18.156458649122804,51.90877200000001,2.0,42.13859626315789,1.0,0.0,749.5693746140353,17.441988175438595
2021-12-17 23:00:00,74.01359073684212,0.0,53.09122791228071,2.0,43.1578950877193,1.0,0.0,750.2805218596492,16.349695771929827
2021-12-18 00:00:00,75.4352110877193,0.0,52.2403506491228,2.0,42.16315787719299,1.0,0.0,751.1495019122805,16.406935701754385
2021-12-18 01:00:00,74.05855036842105,0.0,35.57017542105264,2.0,30.977192877192987,1.0,0.0,751.8984620877193,16.283181403508774
2021-12-18 02:00:00,72.91807394736843,0.0,22.164912192982456,2.0,20.212280666666665,1.0,0.0,752.4267802280704,16.195988245614032
2021-12-18 03:00:00,68.06847701754386,0.0,9.908771912280702,2.0,9.056140315789474,1.0,0.0,752.6055094385964,15.97940345614035
2021-12-18 04:00:00,64.41880585964914,0.0,2.919298245614036,1.4385964912280702,2.5403508771929824,0.9964912280701754,0.0,752.2729620526317,15.336526333333335
